name,ID,grade
Franklyn Proudfoot,1970430603,54
Franklyn Proudfoot,1970430603,65
Franklyn Proudfoot,1970430603,11
Ashlea Valadao,1252036944,27
Ashlea Valadao,1252036944,30
Ashlea Valadao,1252036944,45
Ashlea Valadao,1252036944,93
Colene Boysen,1822302808,76
Colene Boysen,1822302808,65
Anette Haithcock,1626957019,26
Anette Haithcock,1626957019,53
Anette Haithcock,1626957019,58
Giselle Lemle,1710053136,70
Giselle Lemle,1710053136,75
Giselle Lemle,1710053136,83
Giselle Lemle,1710053136,30
Theda Nquyen,1795085848,21
Theda Nquyen,1795085848,61
Grisel Bova,1417199750,75
Grisel Bova,1417199750,33
Grisel Bova,1417199750,65
Oswaldo Fowlkes,1205612371,22
Oswaldo Fowlkes,1205612371,30
Oswaldo Fowlkes,1205612371,40
Oswaldo Fowlkes,1205612371,48
Deloise Kreitzer,1371150798,15
Deloise Kreitzer,1371150798,24
Deloise Kreitzer,1371150798,1
Deloise Kreitzer,1371150798,79
James Eadie,1664407021,36
James Eadie,1664407021,20
James Eadie,1664407021,26
James Eadie,1664407021,93
Hwa Rosenbarger,1047458697,96
Hwa Rosenbarger,1047458697,67
Jayne Antonetti,1547647492,72
Jayne Antonetti,1547647492,6
Jayne Antonetti,1547647492,77
Jayne Antonetti,1547647492,10
Williams Hedger,1546327593,75
Williams Hedger,1546327593,34
Williams Hedger,1546327593,81
Kazuko Nathans,1402154022,75
Kazuko Nathans,1402154022,43
Jolanda Graden,1458169591,24
Jolanda Graden,1458169591,78
Jolanda Graden,1458169591,82
Jolanda Graden,1458169591,51
Belle Whitting,1142297632,47
Belle Whitting,1142297632,83
Belle Whitting,1142297632,61
Nancey Greaux,1576052787,23
Nancey Greaux,1576052787,44
Nancey Greaux,1576052787,18
Tijuana Rothenburger,1232432037,46
Tijuana Rothenburger,1232432037,73
Tijuana Rothenburger,1232432037,48
Roland Busing,1838325525,22
Roland Busing,1838325525,8
Roland Busing,1838325525,99
Dalia Pompey,1253880009,62
Dalia Pompey,1253880009,31
Dalia Pompey,1253880009,81
Starr Mcrary,1632703440,98
Starr Mcrary,1632703440,27
Starr Mcrary,1632703440,97
Starr Mcrary,1632703440,4
Eugena Freddrick,1271964960,27
Eugena Freddrick,1271964960,27
Eugena Freddrick,1271964960,33
Eugena Freddrick,1271964960,88
Sook Rauner,1698490433,43
Sook Rauner,1698490433,19
Sook Rauner,1698490433,1
Fritz Dalluge,1808281845,1
Fritz Dalluge,1808281845,24
Jasper Steenhoven,1409912861,38
Jasper Steenhoven,1409912861,29
Carey Friedland,1816921100,11
Carey Friedland,1816921100,60
Carey Friedland,1816921100,29
Carey Friedland,1816921100,31
Izetta Sulzen,1299624558,92
Izetta Sulzen,1299624558,8
Seema Wimett,1805470460,61
Seema Wimett,1805470460,20
Seema Wimett,1805470460,78
Seema Wimett,1805470460,47
Sau Fritch,1332407187,38
Sau Fritch,1332407187,86
Sau Fritch,1332407187,80
Sau Fritch,1332407187,72
Bea Branam,1634262662,86
Bea Branam,1634262662,82
Bea Branam,1634262662,72
Carrol Vaid,1144176680,48
Carrol Vaid,1144176680,37
Carrol Vaid,1144176680,81
Erich Akima,1289556286,39
Erich Akima,1289556286,78
Erich Akima,1289556286,28
Erich Akima,1289556286,19
Reina Woodrome,1216021675,7
Reina Woodrome,1216021675,88
Reina Woodrome,1216021675,54
Shantay Mcnemar,1034619173,28
Shantay Mcnemar,1034619173,36
Denna Okuniewski,1495993544,68
Denna Okuniewski,1495993544,17
Marlen Learman,1661091549,92
Marlen Learman,1661091549,64
Jean Deboer,1134335117,73
Jean Deboer,1134335117,9
Piper Dromgoole,1557811054,75
Piper Dromgoole,1557811054,71
Piper Dromgoole,1557811054,7
Jacqui Maeder,1312670260,28
Jacqui Maeder,1312670260,0
Jacqui Maeder,1312670260,90
Brandon Tudman,1714572539,31
Brandon Tudman,1714572539,28
Bulah Spancake,1695834761,38
Bulah Spancake,1695834761,40
Bulah Spancake,1695834761,77
Bulah Spancake,1695834761,37
Many Weegar,1750316345,72
Many Weegar,1750316345,84
Many Weegar,1750316345,61
Margene Strzalkowski,1457690022,94
Margene Strzalkowski,1457690022,21
Margene Strzalkowski,1457690022,58
Margene Strzalkowski,1457690022,25
Jacque Gorius,1880701240,74
Jacque Gorius,1880701240,79
Jacque Gorius,1880701240,26
Trinh Stires,1886697555,34
Trinh Stires,1886697555,95
Trinh Stires,1886697555,67
Trinh Stires,1886697555,44
Craig Houf,1117016541,37
Craig Houf,1117016541,91
Lourie Shulda,1634526325,62
Lourie Shulda,1634526325,83
Lourie Shulda,1634526325,85
Nicolle Mcgwier,1582711151,42
Nicolle Mcgwier,1582711151,96
Shavonda Pastorino,1853179158,68
Shavonda Pastorino,1853179158,60
Shavonda Pastorino,1853179158,87
Mikel Braunsdorf,1678990446,90
Mikel Braunsdorf,1678990446,41
Cassaundra Perque,1443131559,57
Cassaundra Perque,1443131559,91
Corie Pali,1028078623,71
Corie Pali,1028078623,51
Corie Pali,1028078623,51
Tawanna Sudberry,1574438403,76
Tawanna Sudberry,1574438403,47
Tawanna Sudberry,1574438403,66
Tawanna Sudberry,1574438403,61
Shon Scafuri,1854941913,86
Shon Scafuri,1854941913,60
Shon Scafuri,1854941913,12
Shon Scafuri,1854941913,71
Casey Manery,1612655911,55
Casey Manery,1612655911,99
Casey Manery,1612655911,31
Casey Manery,1612655911,40
Jackie Casement,1336674929,83
Jackie Casement,1336674929,38
Jackie Casement,1336674929,34
Jackie Casement,1336674929,99
Carlotta Thomassen,1856064239,49
Carlotta Thomassen,1856064239,6
Carlotta Thomassen,1856064239,37
Richie Foesch,1303836001,5
Richie Foesch,1303836001,4
Richie Foesch,1303836001,58
Kyong Abdul,1032015187,96
Kyong Abdul,1032015187,39
Kyong Abdul,1032015187,94
Kyong Abdul,1032015187,36
Josephina Herrlich,1281014559,57
Josephina Herrlich,1281014559,26
Josephina Herrlich,1281014559,29
Josephina Herrlich,1281014559,35
Lela Fornea,1494373988,81
Lela Fornea,1494373988,11
Lela Fornea,1494373988,41
Iola Kamelamela,1564160236,74
Iola Kamelamela,1564160236,6
Iola Kamelamela,1564160236,51
Iola Kamelamela,1564160236,17
Karisa Verrue,1276603438,82
Karisa Verrue,1276603438,11
Genia Duellman,1702322305,54
Genia Duellman,1702322305,5
Grover Interiano,1979379365,81
Grover Interiano,1979379365,2
Roberta Aguilar,1102539360,90
Roberta Aguilar,1102539360,18
Roberta Aguilar,1102539360,70
Roberta Aguilar,1102539360,59
Tonda Tabor,1218255401,55
Tonda Tabor,1218255401,17
Tonda Tabor,1218255401,97
Tonda Tabor,1218255401,8
Mayola Bugarewicz,1435014920,36
Mayola Bugarewicz,1435014920,82
Mayola Bugarewicz,1435014920,95
Araceli Fandrich,1361262636,27
Araceli Fandrich,1361262636,52
Norma Bartlome,1649355277,63
Norma Bartlome,1649355277,71
Alyssa Meneses,1763355091,33
Alyssa Meneses,1763355091,92
Hong Bielawski,1562311350,36
Hong Bielawski,1562311350,25
Hong Bielawski,1562311350,47
Hong Bielawski,1562311350,71
Kimiko Loban,1718032117,52
Kimiko Loban,1718032117,76
Kimiko Loban,1718032117,57
Kimiko Loban,1718032117,99
Bud Staum,1093079088,51
Bud Staum,1093079088,18
Bud Staum,1093079088,84
Bud Staum,1093079088,15
Briana Togashi,1183916809,9
Briana Togashi,1183916809,8
Briana Togashi,1183916809,16
Briana Togashi,1183916809,99
Xiomara Hable,1124061706,46
Xiomara Hable,1124061706,62
Raul Lero,1774568901,9
Raul Lero,1774568901,56
Kristopher Juan,1018125345,70
Kristopher Juan,1018125345,43
Kristopher Juan,1018125345,77
Kristopher Juan,1018125345,70
Alline Popadiuk,1980309441,31
Alline Popadiuk,1980309441,68
Alline Popadiuk,1980309441,45
Keith Iffland,1430032864,17
Keith Iffland,1430032864,38
Keith Iffland,1430032864,12
Keith Iffland,1430032864,23
Filomena Smoots,1668241774,8
Filomena Smoots,1668241774,2
Princess Groomes,1200945874,89
Princess Groomes,1200945874,95
Princess Groomes,1200945874,81
Princess Groomes,1200945874,75
Theodora Starchman,1655149741,32
Theodora Starchman,1655149741,81
Theodora Starchman,1655149741,46
Theodora Starchman,1655149741,13
Anna Burde,1429528448,62
Anna Burde,1429528448,98
Anna Burde,1429528448,47
Anna Burde,1429528448,68
Angelo Biancaniello,1984363711,41
Angelo Biancaniello,1984363711,89
Marylynn Cabugos,1800656598,38
Marylynn Cabugos,1800656598,57
Mechelle Soles,1717772598,39
Mechelle Soles,1717772598,61
Mechelle Soles,1717772598,33
Altagracia Simar,1889924531,64
Altagracia Simar,1889924531,62
Altagracia Simar,1889924531,66
Irish Benderman,1597858108,70
Irish Benderman,1597858108,63
Lettie Wenzell,1780399542,33
Lettie Wenzell,1780399542,88
Lettie Wenzell,1780399542,78
Cheryll Missildine,1012839422,14
Cheryll Missildine,1012839422,3
Cheryll Missildine,1012839422,90
Cheryll Missildine,1012839422,1
Angle Daffern,1614247146,55
Angle Daffern,1614247146,49
Kandace Hopkin,1513321649,28
Kandace Hopkin,1513321649,59
Kandace Hopkin,1513321649,8
Kandace Hopkin,1513321649,94
Karima Clibon,1498048888,48
Karima Clibon,1498048888,4
Karima Clibon,1498048888,69
Catrina Blisset,1630750119,3
Catrina Blisset,1630750119,31
Catrina Blisset,1630750119,11
Ilene Miele,1766917819,29
Ilene Miele,1766917819,64
Ilene Miele,1766917819,85
Shay Boyar,1452398917,85
Shay Boyar,1452398917,13
Bev Mcelravy,1641305013,21
Bev Mcelravy,1641305013,94
Bev Mcelravy,1641305013,53
Cristobal Messan,1310142879,30
Cristobal Messan,1310142879,28
Maile Gunby,1617786184,60
Maile Gunby,1617786184,5
Maile Gunby,1617786184,32
Maile Gunby,1617786184,29
Philomena Rodeen,1926255030,78
Philomena Rodeen,1926255030,70
Philomena Rodeen,1926255030,33
Philomena Rodeen,1926255030,14
Tiffany Heineman,1105259204,11
Tiffany Heineman,1105259204,54
Tiffany Heineman,1105259204,51
Tiffany Heineman,1105259204,70
Nakia Codere,1931090740,1
Nakia Codere,1931090740,77
Nakia Codere,1931090740,3
Johnette Yelder,1157332250,81
Johnette Yelder,1157332250,7
Johnette Yelder,1157332250,47
My Poczobut,1273879261,31
My Poczobut,1273879261,9
Marvis Neighbors,1407213185,63
Marvis Neighbors,1407213185,41
Marvis Neighbors,1407213185,46
Marvis Neighbors,1407213185,9
Lorri Sophy,1429050748,69
Lorri Sophy,1429050748,30
Lorri Sophy,1429050748,77
James Ramu,1462264997,6
James Ramu,1462264997,10
Roxanna Hay,1656969289,9
Roxanna Hay,1656969289,55
Roxanna Hay,1656969289,67
Gil Seminario,1179987340,51
Gil Seminario,1179987340,39
Gil Seminario,1179987340,26
Dorotha Atcher,1238886705,71
Dorotha Atcher,1238886705,1
Dorotha Atcher,1238886705,27
Keesha Wewerka,1672794612,49
Keesha Wewerka,1672794612,15
Keesha Wewerka,1672794612,89
Martine Mansir,1568597672,56
Martine Mansir,1568597672,80
Martine Mansir,1568597672,78
Santo Odear,1730662927,94
Santo Odear,1730662927,69
Bong Carroca,1240707267,28
Bong Carroca,1240707267,90
Bong Carroca,1240707267,32
Bong Carroca,1240707267,95
Ollie Chiong,1816841923,93
Ollie Chiong,1816841923,80
Ollie Chiong,1816841923,81
Ollie Chiong,1816841923,91
Mauro Duffee,1143536156,13
Mauro Duffee,1143536156,76
Glory Gosline,1017021035,96
Glory Gosline,1017021035,2
Glory Gosline,1017021035,53
Glory Gosline,1017021035,38
Hyacinth Tyrie,1933694507,39
Hyacinth Tyrie,1933694507,7
Hyacinth Tyrie,1933694507,16
Hyacinth Tyrie,1933694507,99
Chae Tshudy,1384057707,61
Chae Tshudy,1384057707,71
Del Vernet,1020148549,62
Del Vernet,1020148549,22
Del Vernet,1020148549,59
Christa Ares,1997896418,25
Christa Ares,1997896418,45
Alejandro Hickling,1229466406,96
Alejandro Hickling,1229466406,80
Alejandro Hickling,1229466406,18
Alejandro Hickling,1229466406,89
Dulce Yovanovich,1161954094,4
Dulce Yovanovich,1161954094,81
Dulce Yovanovich,1161954094,76
Dulce Yovanovich,1161954094,68
Clarence Cassavaugh,1702219072,49
Clarence Cassavaugh,1702219072,90
Clarence Cassavaugh,1702219072,58
Clarence Cassavaugh,1702219072,73
Sarina Fullagar,1673236765,94
Sarina Fullagar,1673236765,80
Darcie Sikarskie,1550519310,34
Darcie Sikarskie,1550519310,76
Jarod Maul,1903651446,23
Jarod Maul,1903651446,65
Shawnna Quintanilla,1595466004,40
Shawnna Quintanilla,1595466004,63
Roxanna Ruggs,1353583064,80
Roxanna Ruggs,1353583064,78
Roxanna Ruggs,1353583064,24
Roxanna Ruggs,1353583064,0
Patsy Mccarvill,1017385261,81
Patsy Mccarvill,1017385261,90
Patsy Mccarvill,1017385261,64
Patsy Mccarvill,1017385261,35
Elida Glicher,1433549260,86
Elida Glicher,1433549260,51
Takako Paguin,1675980620,89
Takako Paguin,1675980620,96
Takako Paguin,1675980620,55
Takako Paguin,1675980620,23
Joi Sorkin,1395974849,4
Joi Sorkin,1395974849,52
Joi Sorkin,1395974849,83
Joi Sorkin,1395974849,0
Margot Querta,1795751686,37
Margot Querta,1795751686,47
Margot Querta,1795751686,74
Providencia Meuser,1685819523,4
Providencia Meuser,1685819523,65
Providencia Meuser,1685819523,31
Selina Corprew,1704674220,0
Selina Corprew,1704674220,55
Selina Corprew,1704674220,27
Cory Keisker,1742508402,89
Cory Keisker,1742508402,82
Kris Dunahoe,1314897489,1
Kris Dunahoe,1314897489,60
Kris Dunahoe,1314897489,33
Gaston Show,1680789438,68
Gaston Show,1680789438,70
Gaston Show,1680789438,62
Stefan Brindisi,1402320299,25
Stefan Brindisi,1402320299,61
Felisa Garnham,1683166165,5
Felisa Garnham,1683166165,42
Felisa Garnham,1683166165,0
Felisa Garnham,1683166165,37
Eva Deadwyler,1137278859,49
Eva Deadwyler,1137278859,63
Eva Deadwyler,1137278859,22
Eva Deadwyler,1137278859,14
William Brundage,1113179041,51
William Brundage,1113179041,26
William Brundage,1113179041,58
William Brundage,1113179041,5
Yukiko Freuden,1698088554,99
Yukiko Freuden,1698088554,82
Yukiko Freuden,1698088554,32
Yukiko Freuden,1698088554,68
Johna Fillingim,1908844653,19
Johna Fillingim,1908844653,4
Ma Guirand,1084252848,76
Ma Guirand,1084252848,0
Glenn Badami,1712913593,65
Glenn Badami,1712913593,55
Glenn Badami,1712913593,11
Glenn Badami,1712913593,67
Alpha Cahalan,1079620764,58
Alpha Cahalan,1079620764,3
Alpha Cahalan,1079620764,95
Kendal Frazell,1412299775,49
Kendal Frazell,1412299775,44
Saundra Beliz,1696545539,82
Saundra Beliz,1696545539,52
Valerie Labate,1235994663,83
Valerie Labate,1235994663,55
Valerie Labate,1235994663,6
Susannah Tomlin,1325368135,17
Susannah Tomlin,1325368135,50
Susannah Tomlin,1325368135,45
Susannah Tomlin,1325368135,18
Cristy Nimmer,1153027300,72
Cristy Nimmer,1153027300,31
Cristy Nimmer,1153027300,90
Sue Littrel,1168878833,10
Sue Littrel,1168878833,31
Alesia Funnell,1872785177,60
Alesia Funnell,1872785177,82
Alesia Funnell,1872785177,52
Alesia Funnell,1872785177,44
Alexa Bowman,1959384394,49
Alexa Bowman,1959384394,75
Alexa Bowman,1959384394,87
Catalina Stoneman,1061714968,98
Catalina Stoneman,1061714968,74
Catalina Stoneman,1061714968,53
Catalina Stoneman,1061714968,32
Refugio Pfalmer,1433447628,15
Refugio Pfalmer,1433447628,8
Refugio Pfalmer,1433447628,27
Refugio Pfalmer,1433447628,19
Cornelia Liu,1434042501,43
Cornelia Liu,1434042501,36
Cornelia Liu,1434042501,6
Cornelia Liu,1434042501,25
Marcelina Cantua,1463000100,49
Marcelina Cantua,1463000100,70
Marcelina Cantua,1463000100,41
Marcelina Cantua,1463000100,8
Jalisa Chaddick,1675269259,57
Jalisa Chaddick,1675269259,43
Edith Bombich,1012479800,23
Edith Bombich,1012479800,51
Edith Bombich,1012479800,11
Edith Bombich,1012479800,93
Earlie Gilb,1043905647,50
Earlie Gilb,1043905647,96
Earlie Gilb,1043905647,76
Neomi Mceneny,1813309738,88
Neomi Mceneny,1813309738,66
Neomi Mceneny,1813309738,71
Casey Henery,1871607965,70
Casey Henery,1871607965,12
Casey Henery,1871607965,58
Casey Henery,1871607965,85
Dannie Overbee,1271314085,23
Dannie Overbee,1271314085,82
Dannie Overbee,1271314085,54
Mina Krzan,1079329916,35
Mina Krzan,1079329916,96
Toya Cotreau,1674182376,25
Toya Cotreau,1674182376,1
Toya Cotreau,1674182376,50
Toya Cotreau,1674182376,38
Reed Eskew,1974913177,56
Reed Eskew,1974913177,56
Reed Eskew,1974913177,73
Deedee Kemph,1187996095,45
Deedee Kemph,1187996095,30
Deedee Kemph,1187996095,8
Gerard Athalone,1873642694,75
Gerard Athalone,1873642694,13
Gerard Athalone,1873642694,58
Gerard Athalone,1873642694,96
Kylie Genrich,1160078414,7
Kylie Genrich,1160078414,88
Kylie Genrich,1160078414,95
Kylie Genrich,1160078414,58
Joanne Pou,1004625720,15
Joanne Pou,1004625720,57
Joanne Pou,1004625720,37
Haywood Dejulio,1704858862,15
Haywood Dejulio,1704858862,96
Haywood Dejulio,1704858862,27
Kourtney Scandura,1472992162,7
Kourtney Scandura,1472992162,83
Kourtney Scandura,1472992162,78
Kourtney Scandura,1472992162,32
Oliver Brians,1749477885,99
Oliver Brians,1749477885,90
Oliver Brians,1749477885,22
Oliver Brians,1749477885,99
Alethia Trattner,1524224142,20
Alethia Trattner,1524224142,34
Johnny Bohland,1073837871,21
Johnny Bohland,1073837871,57
Katerine Matias,1325241709,98
Katerine Matias,1325241709,3
Katerine Matias,1325241709,95
Eugenio Oieda,1878646530,7
Eugenio Oieda,1878646530,49
Eugenio Oieda,1878646530,3
Eugenio Oieda,1878646530,4
Nina Stezzi,1635876676,0
Nina Stezzi,1635876676,40
Tomi Dok,1046355624,26
Tomi Dok,1046355624,4
Tomi Dok,1046355624,21
Tomi Dok,1046355624,16
Moises Leab,1134146652,68
Moises Leab,1134146652,83
Moises Leab,1134146652,96
Moises Leab,1134146652,61
Lida Loura,1378335648,0
Lida Loura,1378335648,42
Lida Loura,1378335648,36
Stanford Navarra,1306569322,22
Stanford Navarra,1306569322,35
Elly Martinsons,1157024041,30
Elly Martinsons,1157024041,48
Elly Martinsons,1157024041,38
Elly Martinsons,1157024041,51
Marianela Oum,1480827353,52
Marianela Oum,1480827353,81
Marianela Oum,1480827353,13
Chase Ahlborn,1536763486,88
Chase Ahlborn,1536763486,19
Chase Ahlborn,1536763486,50
Santana Gamelin,1222466122,21
Santana Gamelin,1222466122,34
Santana Gamelin,1222466122,98
Leonard Stum,1511783679,73
Leonard Stum,1511783679,40
Leonard Stum,1511783679,72
Sonja Holverson,1625861255,24
Sonja Holverson,1625861255,33
Sonja Holverson,1625861255,57
Sonja Holverson,1625861255,18
Mirna Derrow,1161093028,96
Mirna Derrow,1161093028,68
Mirna Derrow,1161093028,69
Whitley Shackford,1800432127,84
Whitley Shackford,1800432127,31
Whitley Shackford,1800432127,11
Kristyn Venture,1094177973,19
Kristyn Venture,1094177973,7
Kristyn Venture,1094177973,18
Kristyn Venture,1094177973,46
Imelda Burhanuddin,1070101879,16
Imelda Burhanuddin,1070101879,74
Imelda Burhanuddin,1070101879,39
Imelda Burhanuddin,1070101879,47
Elfriede Lenart,1660351114,4
Elfriede Lenart,1660351114,22
Elfriede Lenart,1660351114,78
Elfriede Lenart,1660351114,11
Suk Starns,1486294743,5
Suk Starns,1486294743,21
Rusty Hoffmeister,1999224890,39
Rusty Hoffmeister,1999224890,49
Rusty Hoffmeister,1999224890,66
Phillip Lagazo,1866917732,86
Phillip Lagazo,1866917732,16
Phillip Lagazo,1866917732,40
Phillip Lagazo,1866917732,80
Donna Oak,1429632309,59
Donna Oak,1429632309,96
Donna Oak,1429632309,30
Donna Oak,1429632309,1
Odell Frusciante,1161244078,69
Odell Frusciante,1161244078,55
Joan Halfmann,1790913622,74
Joan Halfmann,1790913622,65
Joan Halfmann,1790913622,20
Ashton Alacano,1984319359,71
Ashton Alacano,1984319359,6
Fredric Winterton,1108652943,0
Fredric Winterton,1108652943,30
Shawana Dawsey,1913764326,54
Shawana Dawsey,1913764326,36
Shawana Dawsey,1913764326,10
Alva Lamprey,1209936629,84
Alva Lamprey,1209936629,24
Alva Lamprey,1209936629,38
Debra Putalavage,1844960659,78
Debra Putalavage,1844960659,23
Debra Putalavage,1844960659,11
Jason Sellek,1139017718,92
Jason Sellek,1139017718,10
Domenica Dahmen,1211199764,76
Domenica Dahmen,1211199764,52
Rossie Soltis,1060316415,75
Rossie Soltis,1060316415,14
Rossie Soltis,1060316415,49
Bridgette Cherian,1399891229,82
Bridgette Cherian,1399891229,72
Bridgette Cherian,1399891229,94
Bridgette Cherian,1399891229,69
Seymour Samu,1281118479,53
Seymour Samu,1281118479,16
Seymour Samu,1281118479,42
Rico Touchette,1411740835,45
Rico Touchette,1411740835,38
Rico Touchette,1411740835,5
Laurette Wiederwax,1448132346,71
Laurette Wiederwax,1448132346,77
Laurette Wiederwax,1448132346,60
Kareem Chawla,1006559716,73
Kareem Chawla,1006559716,36
Kareem Chawla,1006559716,98
Kareem Chawla,1006559716,52
Shirley Fralic,1550441240,34
Shirley Fralic,1550441240,33
Shirley Fralic,1550441240,50
Shirley Fralic,1550441240,72
Jeanmarie Mccollom,1443612387,21
Jeanmarie Mccollom,1443612387,71
Jeanmarie Mccollom,1443612387,87
Geneva Gerst,1383244627,82
Geneva Gerst,1383244627,28
Geneva Gerst,1383244627,17
Chandra Tram,1375175322,49
Chandra Tram,1375175322,47
Chandra Tram,1375175322,89
Gilberte Shackleford,1428113400,65
Gilberte Shackleford,1428113400,6
Gilberte Shackleford,1428113400,60
Gilberte Shackleford,1428113400,54
Samatha Mayle,1000114313,51
Samatha Mayle,1000114313,90
Samatha Mayle,1000114313,68
Esperanza Elmblad,1304484778,15
Esperanza Elmblad,1304484778,48
Esperanza Elmblad,1304484778,88
Refugio Perkey,1862391568,75
Refugio Perkey,1862391568,90
Refugio Perkey,1862391568,4
Refugio Perkey,1862391568,24
Candelaria Mcgettigan,1817564524,59
Candelaria Mcgettigan,1817564524,7
Dulcie Dietzman,1046424915,17
Dulcie Dietzman,1046424915,22
Dulcie Dietzman,1046424915,18
Ilene Ayalla,1759215149,62
Ilene Ayalla,1759215149,54
Ilene Ayalla,1759215149,57
Laci Rakoczy,1714308127,78
Laci Rakoczy,1714308127,50
Laci Rakoczy,1714308127,17
Cherry Armor,1141758445,66
Cherry Armor,1141758445,96
Cherry Armor,1141758445,83
Cherry Armor,1141758445,77
Jeanelle Saulter,1589408857,79
Jeanelle Saulter,1589408857,59
Jeanelle Saulter,1589408857,92
Denna Sprouse,1646011119,53
Denna Sprouse,1646011119,90
Carlotta Hektner,1141452161,27
Carlotta Hektner,1141452161,49
Nellie Kinard,1361977313,28
Nellie Kinard,1361977313,83
Nellie Kinard,1361977313,82
Nellie Kinard,1361977313,98
Marquetta Dunlavy,1249915479,20
Marquetta Dunlavy,1249915479,65
Marquetta Dunlavy,1249915479,95
Marquetta Dunlavy,1249915479,60
Hattie Vaneyck,1865454789,68
Hattie Vaneyck,1865454789,49
Hattie Vaneyck,1865454789,69
Hattie Vaneyck,1865454789,96
Demetrius Talk,1059665466,11
Demetrius Talk,1059665466,34
Tyree Turck,1196689594,60
Tyree Turck,1196689594,21
Tyree Turck,1196689594,81
Marjorie Yerkovich,1135237765,66
Marjorie Yerkovich,1135237765,53
Marjorie Yerkovich,1135237765,27
Marjorie Yerkovich,1135237765,98
Karrie Capaldi,1087792242,82
Karrie Capaldi,1087792242,55
Rachael Eichstadt,1390900354,58
Rachael Eichstadt,1390900354,20
Rachael Eichstadt,1390900354,18
Rachael Eichstadt,1390900354,1
Leandro Mascolo,1015122952,0
Leandro Mascolo,1015122952,84
Leandro Mascolo,1015122952,58
Leandro Mascolo,1015122952,31
Rocky Rijos,1155157635,74
Rocky Rijos,1155157635,25
Dannie Chaddlesone,1555640908,97
Dannie Chaddlesone,1555640908,55
Dannie Chaddlesone,1555640908,83
Arnoldo Sokoloff,1498324973,25
Arnoldo Sokoloff,1498324973,99
Arnoldo Sokoloff,1498324973,57
Myung Brzezinski,1181572867,17
Myung Brzezinski,1181572867,37
Myung Brzezinski,1181572867,85
Darren Kosa,1568468355,87
Darren Kosa,1568468355,32
Darren Kosa,1568468355,34
Katharyn Lincoln,1294050462,77
Katharyn Lincoln,1294050462,59
Katharyn Lincoln,1294050462,93
Devorah Fidel,1424469736,5
Devorah Fidel,1424469736,84
Devorah Fidel,1424469736,77
Devorah Fidel,1424469736,80
Janella Borozny,1576433458,7
Janella Borozny,1576433458,55
Winston Lisa,1902123544,79
Winston Lisa,1902123544,71
Daina Decelle,1070100080,85
Daina Decelle,1070100080,27
Gracie Weis,1539441858,61
Gracie Weis,1539441858,19
Alma Stronach,1378885781,75
Alma Stronach,1378885781,66
Alma Stronach,1378885781,55
Alma Stronach,1378885781,69
Joanne Zill,1932380736,5
Joanne Zill,1932380736,27
Joanne Zill,1932380736,70
Ned Marcil,1647189062,63
Ned Marcil,1647189062,67
Ned Marcil,1647189062,87
Pilar Rehling,1280095893,70
Pilar Rehling,1280095893,25
Pilar Rehling,1280095893,15
Pilar Rehling,1280095893,16
Reina Maasen,1953501107,64
Reina Maasen,1953501107,30
Alta Clukey,1280543917,80
Alta Clukey,1280543917,61
Alta Clukey,1280543917,15
Reita Aluarado,1522308738,30
Reita Aluarado,1522308738,95
Reita Aluarado,1522308738,36
Cordelia Mcclement,1840008405,37
Cordelia Mcclement,1840008405,17
Cordelia Mcclement,1840008405,74
Rosanna Brose,1525098409,53
Rosanna Brose,1525098409,53
Sharleen Silverthorn,1373684505,27
Sharleen Silverthorn,1373684505,62
Sharleen Silverthorn,1373684505,72
Sharleen Silverthorn,1373684505,50
Demetrice Turchi,1982447158,51
Demetrice Turchi,1982447158,29
Gerard Vandezande,1266471759,90
Gerard Vandezande,1266471759,91
Gerard Vandezande,1266471759,66
Contessa Dalphonse,1218040262,41
Contessa Dalphonse,1218040262,88
Contessa Dalphonse,1218040262,55
Contessa Dalphonse,1218040262,1
Walter Viscarra,1501304915,1
Walter Viscarra,1501304915,65
Walter Viscarra,1501304915,27
Selma Willcoxon,1309077662,12
Selma Willcoxon,1309077662,11
Selma Willcoxon,1309077662,74
Brunilda Bracks,1445421649,6
Brunilda Bracks,1445421649,38
Brunilda Bracks,1445421649,90
Brunilda Bracks,1445421649,75
Barry Dimeglio,1247908105,18
Barry Dimeglio,1247908105,28
Torrie Benje,1596410633,82
Torrie Benje,1596410633,59
Bettye Zielinski,1572525151,35
Bettye Zielinski,1572525151,16
Briana Blades,1777338820,53
Briana Blades,1777338820,65
Briana Blades,1777338820,1
Suk Harbus,1123734411,65
Suk Harbus,1123734411,25
Suk Harbus,1123734411,69
Elvia Baldasaro,1472059666,35
Elvia Baldasaro,1472059666,34
Elvia Baldasaro,1472059666,73
Korey Boddie,1081999402,31
Korey Boddie,1081999402,14
Mitchel Alhambra,1717435393,51
Mitchel Alhambra,1717435393,39
Mitchel Alhambra,1717435393,79
Mitchel Alhambra,1717435393,42
Troy Himelstein,1704945898,97
Troy Himelstein,1704945898,10
Belva Fulham,1183733772,28
Belva Fulham,1183733772,99
Belva Fulham,1183733772,49
Belva Fulham,1183733772,17
Lauralee Volland,1597551799,26
Lauralee Volland,1597551799,73
Pearl Vogtlin,1888088402,88
Pearl Vogtlin,1888088402,25
Lizette Kumpf,1228065890,47
Lizette Kumpf,1228065890,76
Lizette Kumpf,1228065890,21
Theodora Aylward,1169260406,35
